id,name,cuis
HP:0000652,Lower eyelid coloboma,['C1837826']
HP:0002221,Absent axillary hair,['C1859392']
DOID:5378,hemoglobin D disease,['C0272080']
OMIM:612999,"EMERY-DREIFUSS MUSCULAR DYSTROPHY 5, AUTOSOMAL DOMINANT; EDMD5",['C2751805']
HP:0003119,Abnormality of lipid metabolism,"['C4025650', 'C0242339']"
HP:0000069,Abnormality of the ureter,['C1840382']
HP:0006655,Rib segmentation abnormalities,['C1968999']
OMIM:601472,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2D; CMT2D",['C1832274']
OMIM:300422,FG SYNDROME 4; FGS4,"['C3275356', 'C1845546']"
HP:0009084,Midline notch of upper alveolar ridge,['C1851853']
OMIM:608908,MYOPIA 6; MYP6,['C1837148']
DOID:0110958,Gaucher's disease type II,"['C0268250', 'C0017205', 'C0441730']"
HP:0012882,Hyperplastic labia majora,['C4021060']
DOID:14764,Larsen syndrome,['C0175778']
DOID:4077,metastasizing mixed tumor of salivary gland,"['C1334711', 'C1519177', 'C0027627', 'C1368354', 'C0036098']"
OMIM:608703,SPINOCEREBELLAR ATAXIA 25; SCA25,['C1837518']
DOID:3171,respiratory tract papilloma,"['C0281373', 'C0281373']"
HP:0003468,Abnormal vertebral morphology,"['C0158775', 'C4020840', 'C4020839']"
DOID:10952,nephritis,['C0027697']
HP:0010884,Acromelia,['C4023675']
HP:0007643,Peripheral traction retinal detachment,['C4024825']
HP:0025038,Intratesticular abscess,['C0521631']
DOID:0050732,methylmalonic aciduria and homocystinuria type cblE,"['C0268583', 'C0019880', 'C1417458', 'C1547052']"
DOID:12168,ulnar nerve lesion,['C1288279']
DOID:8955,sideroblastic anemia,['C0002896']
DOID:0110831,Usher syndrome type 1D,"['C0271097', 'C0271097', 'C1547052']"
DOID:6959,rectal cloacogenic carcinoma,['C1333074']
DOID:7138,cystitis cystica,['C0152262']
OMIM:313500,"TOOTH AGENESIS, SELECTIVE, X-LINKED, 1; STHAGX1",['C1970757']
OMIM:604571,"BARE LYMPHOCYTE SYNDROME, TYPE I",['C1858266']
HP:0002046,Heat intolerance,['C0231274']
HP:0000228,Oral cavity telangiectasia,"['C4280667', 'C4025877']"
HP:0009013,Congenital absence of gluteal muscles,['C2930932']
DOID:11091,perinatal respiratory disorder,"['C0035204', 'C0270146']"
HP:0030434,Pilomatrixoma,['C0206711']
HP:0009404,Broad phalanges of the 4th finger,['C4024387']
HP:0012111,Abnormality of circulating glucocorticoid level,['C4023038']
HP:0100334,Unilateral cleft palate,['C4022143']
DOID:2247,spondylosis,['C0038019']
DOID:9957,periostitis,['C0031111']
OMIM:604454,WELANDER DISTAL MYOPATHY; WDM,['C0221054']
HP:0012518,Abnormal circle of Willis morphology,['C4022868']
HP:0010911,Hyperleucinemia,['C0268576']
DOID:2981,kidney papillary necrosis,['C0022667']
DOID:4606,bile duct cancer,"['C0153453', 'C0005396']"
DOID:0110808,hereditary spastic paraplegia 56,['C0037773']
DOID:284,malignant neoplasm of abdomen,"['C0006826', 'C0000726']"
HP:0030262,Narrow penis,['C4022552']
HP:0025101,Dysgenesis of the hippocampus,['C4476591']
HP:0001545,Anteriorly placed anus,['C1838705']
HP:0000218,High palate,['C0240635']
HP:0025472,Recurrent plantar mycosis,['C4476800']
DOID:7014,infiltrating lipoma,['C0334473']
OMIM:314300,"TORTICOLLIS, KELOIDS, CRYPTORCHIDISM, AND RENAL DYSPLASIA; TKCR",['C1839129']
DOID:0060801,MEHMO syndrome,['C2931496']
OMIM:612229,"COLORECTAL CANCER, SUSCEPTIBILITY TO, 3; CRCS3",['C2677123']
DOID:2388,renal artery disease,['C0268790']
HP:0002879,Anisospondyly,['C1857101']
HP:0011914,Thoracic hypertrichosis,['C4023129']
HP:0030812,Enlarged tonsils,['C0272386']
OMIM:617115,PEELING SKIN SYNDROME 5; PSS5,"['C1586169', 'C4310710']"
DOID:7641,non-resectable small intestine carcinoma,"['C0854787', 'C0854787']"
DOID:11815,recurrent malignant bladder neoplasm,"['C0862326', 'C0005682', 'C1458156']"
HP:0008185,Precocious puberty in males,['C1859979']
DOID:9857,interstitial keratitis,['C0155088']
OMIM:300717,"REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET; RBMX1A",['C4225423']
HP:0008125,Second metatarsal posteriorly placed,['C1859224']
DOID:10371,yaws,['C0043388']
HP:0004631,Decreased cervical spine flexion due to contractures of posterior cervical muscles,"['C1839653', 'C4280512']"
DOID:13492,active cochlear Meniere's disease,['C0155497']
DOID:4249,Gerstmann-Straussler-Scheinker syndrome,['C0017495']
DOID:0110427,dilated cardiomyopathy 1V,['C0007193']
OMIM:601696,NOVELTY SEEKING PERSONALITY TRAIT,"['C1866430', 'C0683303']"
HP:0003987,Fractured ulna,['C0041601']
DOID:6053,pediatric germ cell cancer,['C0279014']
DOID:0050125,dengue shock syndrome,['C0376300']
OMIM:609919,GALLBLADDER DISEASE 3; GBD3,['C1835924']
OMIM:617675,"MYOPATHY, MITOCHONDRIAL, AND ATAXIA; MMYAT","['C0026848', 'C0026237', 'C0004134', 'C0521451']"
HP:0030424,Epididymal cyst,['C0037859']
HP:0006338,Malformation of mandibular premolar,['C4025061']
DOID:0050160,inhalation anthrax,['C0155866']
HP:0012077,Histrionic personality disorder,['C0019681']
OMIM:127500,DYSCHROMATOSIS UNIVERSALIS HEREDITARIA 1; DUH1,['C2675711']
DOID:6901,familiar ovarian carcinoma,['C1333992']
OMIM:614374,"BLOOD GROUP, CHIDO/RODGERS SYSTEM",['C1292315']
DOID:10176,neuroretinitis,['C0154874']
DOID:9753,rupture of synovium,"['C3203359', 'C0039099']"
OMIM:612943,RETINITIS PIGMENTOSA 42; RP42,['C2751986']
OMIM:107970,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 1; ARVD1",['C1862511']
HP:0011424,Increased serum zinc,"['C0854520', 'C0856208']"
DOID:0050472,monilethrix,['C0546966']
HP:0003841,Fragmented epiphyses of the upper limbs,['C4025559']
HP:0100047,Enlarged epiphyses of the 2nd toe,['C4022374']
DOID:0080034,endosteal hyperostosis,"['C0222658', 'C0020492', 'C0432272']"
OMIM:191150,TUFTSIN DEFICIENCY,['C0398741']
OMIM:608906,"ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 4",['C1837150']
HP:0100019,Cortical cataract,['C0271160']
DOID:0050118,La Crosse encephalitis,['C0014053']
DOID:698,dentin sensitivity,['C0011432']
DOID:0050140,acute diarrhea,['C0740441']
DOID:1873,abortion complicated by metabolic disorder,"['C0025517', 'C0000811']"
DOID:7231,pediatric CNS embryonal cell carcinoma,['C1377605']
DOID:3368,bone Ewing's sarcoma,"['C1334406', 'C1333481', 'C0585474']"
DOID:2630,papillary cystadenoma,['C0010636']
HP:0008631,Ureteral dysgenesis,['C4024653']
OMIM:258860,OROFACIODIGITAL SYNDROME IV; OFD4,['C0406727']
HP:0007820,Atretic lacrimal punctum,['C1863201']
HP:0031164,Growth arrest lines,['C1399128']
HP:0012276,Digital flexor tenosynovitis,['C4022974']
OMIM:223550,"DWARFISM, PROPORTIONATE, WITH HIP DISLOCATION","['C1857196', 'C1674695']"
OMIM:602558,CRANIOMICROMELIC SYNDROME,['C1865184']
DOID:3138,acanthosis nigricans,['C0000889']
OMIM:310980,"OMPHALOCELE, X-LINKED",['C3275625']
HP:0010088,Curved proximal phalanx of the hallux,['C4024059']
OMIM:614622,KERATOCONUS 5; KTCN5,['C3553302']
HP:0030682,Left ventricular noncompaction,['C1960469']
DOID:10207,paratesticular lipoma,['C1335348']
HP:0045058,Abnormality of the testis size,['C4073180']
DOID:14784,olivopontocerebellar atrophy,['C0028968']
DOID:8749,actinic reticuloid and actinic granuloma,"['C0282309', 'C0263608', 'C0439681']"
OMIM:610100,"GIANT AXONAL NEUROPATHY 2, AUTOSOMAL DOMINANT; GAN2",['C4013360']
HP:0004887,Respiratory failure requiring assisted ventilation,['C4025279']
OMIM:611136,"EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 13; EIG13",['C4013473']
DOID:67,neural tissue disease,"['C0027757', 'C0012634']"
DOID:5151,plexiform neurofibroma,['C0206728']
DOID:1289,neurodegenerative disease,"['C0524851', 'C1285162']"
OMIM:263700,"PORPHYRIA, CONGENITAL ERYTHROPOIETIC",['C0162530']
HP:0031321,Myocardial immune cell infiltration,"['C0439662', 'C0225828', 'C0332448']"
HP:0001869,Deep plantar creases,['C1857953']
OMIM:608670,ROBIN SEQUENCE WITH DISTINCTIVE FACIAL APPEARANCE AND BRACHYDACTYLY,['C1837564']
HP:0012207,Reduced sperm motility,['C4023002']
HP:0100310,Epidural hemorrhage,['C0238154']
HP:0000225,Gingival bleeding,['C0017565']
DOID:84,osteochondritis dissecans,"['C0029421', 'C0029420']"
HP:0001627,Abnormal heart morphology,"['C0018798', 'C0152021']"
OMIM:608758,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 10; CMH10",['C1834460']
DOID:5082,liver cirrhosis,['C0023890']
DOID:3384,metastatic osteosarcoma,"['C0278512', 'C0278512']"
DOID:11268,vitamin A deficiency with keratomalacia,"['C0042842', 'C0152455', 'C0152455']"
HP:0005238,Discrete intestinal polyps,['C4025229']
HP:0012014,EEG with central focal spikes,['C4023077']
OMIM:601338,"CEREBELLAR ATAXIA, AREFLEXIA, PES CAVUS, OPTIC ATROPHY, AND SENSORINEURAL HEARING LOSS; CAPOS",['C1832466']
DOID:0060877,ichthyosis bullosa of Siemens,['C0432306']
DOID:5468,biliary papillomatosis,['C1266038']
DOID:4556,lung large cell carcinoma,['C0345958']
HP:0030290,Unossified sacrum,['C2675562']
OMIM:614038,"LYMPHEDEMA, PRIMARY, WITH MYELODYSPLASIA",['C3279664']
OMIM:610031,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 7; CDCBM7",['C3552236']
OMIM:616873,"IMMUNODEFICIENCY, COMMON VARIABLE, 13; CVID13",['C4225173']
DOID:0050090,rhinocerebral mucormycosis,['C0348802']
HP:0000625,Cleft eyelid,['C0521573']
OMIM:608323,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE C; CMTDIC",['C1842237']
DOID:0050358,commensal Chlamydiaceae infectious disease,"['C0231202', 'C0008152', 'C0009450']"
OMIM:615552,"EPISODIC PAIN SYNDROME, FAMILIAL, 3; FEPS3",['C3809899']
DOID:0111167,Dyggve-Melchior-Clausen disease,"['C0265286', 'C0012634']"
DOID:2780,rectosigmoid junction neoplasm,['C0345873']
HP:0000839,Pituitary dwarfism,['C0013338']
DOID:10261,discharging ear,['C0155540']
DOID:0080181,PHARC syndrome,"['C2675204', 'C0039082']"
HP:0005583,Tubular basement membrane disintegration,['C1968618']
OMIM:617443,"BLEEDING DISORDER, PLATELET-TYPE, 21; BDPLT21","['C1699579', 'C4479515']"
DOID:530,eyelid disease,['C0015423']
OMIM:617126,ALAZAMI-YUAN SYNDROME; ALYUS,"['C1618069', 'C4310702']"
DOID:326,ischemia,['C0022116']
DOID:7971,microcystic variant infiltrating bladder urothelial carcinoma,['C1512740']
DOID:13409,perforation of bile duct,['C0156218']
OMIM:167250,PAGET DISEASE OF BONE 3; PDB3,['C4085252']
DOID:0050335,bradyopsia,['C1842073']
OMIM:610261,"HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 5",['C1853227']
OMIM:204850,"AMYLOIDOSIS OF GINGIVA AND CONJUNCTIVA, WITH MENTAL RETARDATION",['C1859815']
HP:0004798,Recurrent infection of the gastrointestinal tract,"['C1854495', 'C4082764']"
OMIM:158310,"MUCOEPITHELIAL DYSPLASIA, HEREDITARY",['C1274795']
DOID:11100,Q fever,['C0034362']
HP:0011526,Abnormality of lens shape,['C4023314']
OMIM:615025,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Q; CMT2Q",['C3554366']
HP:0007132,Pallidal degeneration,['C0393577']
HP:0100296,Perifascicular muscle fiber atrophy,['C0333757']
OMIM:601374,APROSENCEPHALY AND CEREBELLAR DYSGENESIS,['C1832412']
DOID:0060834,Griscelli syndrome type 3,['C1836573']
DOID:2731,vesiculobullous skin disease,['C0037275']
OMIM:304110,CRANIOFRONTONASAL SYNDROME; CFNS,['C0220767']
HP:0011963,Pretesticular azoospermia,['C4023105']
HP:0030396,Abnormal platelet granule secretion,['C4072929']
DOID:14739,progressive high-tone neural deafness,"['C3501567', 'C0220672']"
HP:0040014,Increased mitochondrial number,['C4022492']
HP:0040243,Prolonged euglobulin clot lysis time,['C4280705']
HP:0001297,Stroke,['C0038454']
OMIM:202650,AGNATHIA-OTOCEPHALY COMPLEX; AGOTC,['C1876185']
HP:0000068,Urethral atresia,['C1610065']
DOID:0050830,peripheral artery disease,"['C1704436', 'C0085096']"
HP:0031100,Decreased inhibin B level,['C4476969']
OMIM:240200,"HYPOADRENOCORTICISM, FAMILIAL",['C1868690']
DOID:3756,protein C deficiency,['C0398625']
OMIM:612574,MEAN PLATELET VOLUME QUANTITATIVE TRAIT LOCUS 2; MPVQTL2,['C2675494']
DOID:2777,malignant neoplasm of short bones of upper limb,"['C0006826', 'C1282774', 'C1140618']"
DOID:295,eye carcinoma,['C0848866']
HP:0012661,Hypothalamic hypometabolism in FDG PET,['C4022795']
HP:0002629,Gastrointestinal arteriovenous malformation,['C0744321']
DOID:0050984,spinocerebellar ataxia type 37,"['C3469674', 'C0087012', 'C1547052']"
DOID:5391,bronchus adenoma,['C0149845']
HP:0002573,Hematochezia,['C0018932']
HP:0001265,Hyporeflexia,['C0700078']
OMIM:613711,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 3; HSCR3",['C3150974']
DOID:0060089,endocrine organ benign neoplasm,"['C1305733', 'C0086692']"
DOID:0060151,tactile agnosia,['C0234505']
HP:0031046,Absent soft palate,['C4476928']
OMIM:613718,"DEAFNESS, AUTOSOMAL RECESSIVE 74; DFNB74",['C2239351']
OMIM:615035,"SPASTIC PARAPLEGIA 55, AUTOSOMAL RECESSIVE; SPG55",['C3539506']
DOID:0050505,human papilloma virus related anal squamous cell carcinoma,"['C0021344', 'C0349534', 'C1412036']"
DOID:5488,mediastinum synovial sarcoma,['C1334681']
DOID:0110520,autosomal recessive nonsyndromic deafness 7,"['C2677304', 'C1415078', 'C0596142', 'C0011053']"
HP:0002363,Abnormality of brainstem morphology,['C1850601']
HP:0025552,Periorbital purpura,['C0034150']
OMIM:247100,LIPOID PROTEINOSIS OF URBACH AND WIETHE,['C0023795']
HP:0012038,Corneal guttata,['C0271288']
HP:0007027,Poorly formed metencephalon,['C4024951']
DOID:3490,Noonan syndrome,['C0028326']
HP:0002530,Axial dystonia,['C1836149']
OMIM:612401,OSTEOARTHRITIS SUSCEPTIBILITY 6; OS6,['C0409959']
DOID:9138,stomach carcinoma in situ,['C0154060']
HP:0010119,Ivory epiphyses of the hallux,['C4024040']
HP:0000519,Congenital cataract,"['C0009691', 'C3277059']"
HP:0001989,Fetal akinesia sequence,"['C3151520', 'C1276035']"
HP:0004912,Hypophosphatemic rickets,['C1704375']
OMIM:615986,BARDET-BIEDL SYNDROME 9; BBS9,['C1859567']
OMIM:264470,PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY,['C1849678']
OMIM:179010,"PYLORIC STENOSIS, INFANTILE HYPERTROPHIC, 1; IHPS1",['C1867403']
HP:0006334,Hypoplasia of the primary teeth,['C1855694']
HP:0012017,EEG with parietal focal spikes,['C4023074']
OMIM:230400,GALACTOSEMIA,['C0268151']
HP:0004019,Radial metaphyseal irregularity,['C4021692']
OMIM:603386,"THYROID CARCINOMA, NONMEDULLARY, WITH OR WITHOUT CELL OXYPHILIA",['C1863925']
OMIM:183050,SPINOCEREBELLAR ATAXIA WITH RIGIDITY AND PERIPHERAL NEUROPATHY,['C1866770']
HP:0000887,Cupped ribs,"['C1865039', 'C0426826']"
HP:0000504,Abnormality of vision,['C4025846']
OMIM:614602,TRICHOHEPATOENTERIC SYNDROME 2; THES2,['C3281289']
DOID:10976,membranous glomerulonephritis,['C0017665']
OMIM:614042,MOYAMOYA DISEASE 5; MYMY5,['C3279690']
OMIM:605407,"SEGAWA SYNDROME, AUTOSOMAL RECESSIVE",['C2673535']
HP:0010579,Cone-shaped epiphysis,['C1865037']
DOID:4655,relapsed retinoblastoma,['C0278720']
DOID:6897,Malposition and malpresentation of fetus,"['C0333042', 'C1305737']"
DOID:10151,malignant neoplasm of short bones of lower limb,['C0153518']
DOID:0110036,Alzheimer's disease 16,"['C2677888', 'C0002395']"
OMIM:615589,OTOSCLEROSIS 10; OTSC10,['C3888339']
OMIM:607236,"HYPOPREBETALIPOPROTEINEMIA, ACANTHOCYTOSIS, RETINITIS PIGMENTOSA, AND PALLIDAL DEGENERATION",['C1846582']
HP:0030535,Abnormal pinhole visual acuity test,['C4073009']
DOID:9281,phenylketonuria,"['C0085547', 'C0031485']"
HP:0025115,Civatte bodies,['C0333440']
DOID:8800,lung carcinoma in situ,['C0154071']
HP:0009676,Bracket epiphysis of the distal phalanx of the thumb,['C4024241']
HP:0030157,Flank pain,['C0016199']
OMIM:278100,WOLMAN DISEASE WITH HYPOLIPOPROTEINEMIA AND ACANTHOCYTOSIS,['C1848436']
HP:0008609,Morphological abnormality of the middle ear,['C1857456']
OMIM:257970,OCULORENOCEREBELLAR SYNDROME,['C1850331']
HP:0000451,Triangular nasal tip,['C1839765']
DOID:11491,acquired night blindness,['C0152202']
DOID:13980,coccidioidal meningitis,['C0153259']
HP:0002217,Slow-growing hair,['C1832348']
OMIM:116800,"CATARACT 5, MULTIPLE TYPES; CTRCT5",['C3888417']
OMIM:607488,"DYSTONIA 15, MYOCLONIC; DYT15",['C1843786']
OMIM:609334,CHROMOSOME 18 PERICENTRIC INVERSION,['C1836305']
DOID:9153,variola minor,['C0001906']
HP:0010739,Osteopoikilosis,['C0029455']
DOID:0050980,spinocerebellar ataxia type 31,"['C0087012', 'C0087012', 'C1547052']"
DOID:6725,spinal stenosis,"['C0158280', 'C0158288', 'C0037944']"
HP:0025475,Erythematous macule,['C2228270']
OMIM:248000,"MACROCEPHALY/MEGALENCEPHALY SYNDROME, AUTOSOMAL RECESSIVE; MGCPH",['C3806412']
OMIM:241310,HYPOMANDIBULAR FACIOCRANIAL DYSOSTOSIS,['C1855848']
DOID:4448,macular degeneration,['C0024437']
HP:0009633,Osteolytic defect of the proximal phalanx of the thumb,['C4021420']
DOID:0110423,dilated cardiomyopathy 1C,['C0007193']
HP:0012016,EEG with occipital focal spikes,['C4023075']
HP:0012844,Trichilemmoma,['C0334263']
HP:0011815,Cephalocele,['C0014065']
OMIM:263610,"POLYHYDRAMNIOS, CHRONIC IDIOPATHIC",['C1849720']
DOID:0110440,dilated cardiomyopathy 1J,['C0007193']
OMIM:241100,"HYPOGONADISM, MALE","['C0151721', 'C2673479', 'C1491563']"
OMIM:604093,KERATOSIS PILARIS ATROPHICANS; KPA,['C0263383']
DOID:0080070,inclusion-cell disease,['C0020725']
DOID:13078,eumycotic mycetoma,['C0024449']
DOID:1159,functional gastric disease,['C0013396']
DOID:10844,Japanese encephalitis,['C0014057']
OMIM:176600,"PRESENILE DEMENTIA, KRAEPELIN TYPE",['C1867772']
HP:0025089,Feculent vomiting,['C0241706']
DOID:13945,CADASIL,['C0751587']
DOID:3003,nipple neoplasm,['C1112166']
DOID:11056,Pasteurella hemorrhagic septicemia,"['C0030635', 'C0086973']"
OMIM:131500,EPICANTHUS,['C0678230']
OMIM:101800,ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE; ACRDYS1,['C3276228']
DOID:2898,commensal streptococcal infectious disease,"['C0231202', 'C0038395']"
DOID:4691,malignant mediastinal neurogenic neoplasm,['C1334672']
OMIM:611638,"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 5; MCOPCB5",['C1968843']
DOID:0050672,dyskinetic cerebral palsy,['C0270742']
DOID:0060142,form agnosia,"['C1522492', 'C0001816']"
OMIM:613943,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 8; ARCI8",['C3553029']
HP:0009440,Broad phalanges of the 3rd finger,['C4021473']
HP:0030652,Vitreous haze,['C4073113']
HP:0005243,Partial abdominal muscle agenesis,['C4025228']
OMIM:600952,TRANSSEXUALITY,['C1833064']
DOID:4647,trilateral retinoblastoma,"['C2608045', 'C1336824']"
HP:0008756,Bowing of the vocal cords,['C0396064']
OMIM:614973,"FOCAL FACIAL DERMAL DYSPLASIA 2, BRAUER-SETLEIS TYPE; FFDD2",['C3554245']
DOID:1883,hepatitis C,['C0019196']
DOID:9123,eczema herpeticum,"['C0153037', 'C0854331', 'C0936250']"
HP:0002777,Tracheal stenosis,['C0040583']
HP:0009725,Bladder neoplasm,['C0005695']
DOID:0110389,retinitis pigmentosa 73,['C0035334']
OMIM:603689,HEREDITARY MYOPATHY WITH EARLY RESPIRATORY FAILURE; HMERF,['C1863599']
DOID:9277,primary cerebellar degeneration,['C0033132']
OMIM:159600,"MYOCLONIC EPILEPSY, HARTUNG TYPE",['C1834581']
OMIM:608982,STATURE QUANTITATIVE TRAIT LOCUS 5; STQTL5,['C1837024']
HP:0002631,Dilatation of ascending aorta,['C0856747']
HP:0007964,Degenerative vitreoretinopathy,['C1843486']
DOID:65,connective tissue disease,['C0009782']
DOID:10293,monocular esotropia,['C0152204']
HP:0030564,Best corrected visual acuity 1.1 LogMAR,['C4073037']
HP:0025419,Pulmonary pneumatocele,['C1504436']
OMIM:615095,"MICROCEPHALY 10, PRIMARY, AUTOSOMAL RECESSIVE; MCPH10",['C3554499']
OMIM:154500,TREACHER COLLINS SYNDROME 1; TCS1,['C0242387']
HP:0004871,Perineal fistula,['C0561921']
OMIM:150170,"LACTIC ACIDOSIS, CHRONIC ADULT FORM",['C1835591']
HP:0010916,Abnormality of alanine metabolism,['C4023654']
OMIM:611892,"ANEURYSM, INTRACRANIAL BERRY, 6; ANIB6",['C2678469']
HP:0006304,Widely-spaced incisors,['C0399545']
OMIM:212135,"CARDIOSKELETAL SYNDROME, KUWAITI TYPE",['C1859327']
OMIM:617123,RETINITIS PIGMENTOSA 76; RP76,"['C1169649', 'C2669455', 'C4310704']"
OMIM:609049,PIERSON SYNDROME,['C1836876']
DOID:0060387,chondrodysplasia Blomstrand type,['C1859148']
HP:0030000,EMG: repetitive nerve stimulation abnormality,['C4022681']
OMIM:182690,"SPASTIC PARAPLEGIA, SENSORINEURAL DEAFNESS, MENTAL RETARDATION, AND PROGRESSIVE NEPHROPATHY",['C1866853']
DOID:14039,POEMS syndrome,['C0085404']
DOID:10441,marginal corneal ulcer,['C0155067']
DOID:0110365,retinitis pigmentosa 28,"['C1419614', 'C0035334']"
OMIM:616834,"MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS; MCCPD",['C4225189']
DOID:13077,cutaneous actinomycosis,['C0275567']
HP:0010809,Broad uvula,['C3693299']
HP:0003334,Elevated circulating catecholamine level,['C4025629']
DOID:13730,malignant renovascular hypertension,"['C0334590', 'C0020545', 'C0155618']"
DOID:3718,Arterivirus infectious disease,"['C0206485', 'C0009450']"
DOID:13050,corpus luteum cyst,['C0156361']
HP:0012881,Abnormality of the labia majora,['C4022695']
DOID:14671,multiple intestinal atresia,['C0220744']
DOID:8858,tonsil cancer,['C0751560']
OMIM:612868,"CORNEAL DYSTROPHY, POSTERIOR AMORPHOUS; PACD",['C2748502']
OMIM:608098,"HETEROTOPIA, PERIVENTRICULAR, ASSOCIATED WITH CHROMOSOME 5p ANOMALIES",['C1842562']
DOID:14546,sphenoidal sinus cancer,['C0153479']
DOID:1766,factitious disorder,['C0015481']
DOID:11554,Chandler syndrome,['C0544008']
DOID:4478,drug-Induced dyskinesia,['C0013386']
DOID:3307,teratoma,['C0039538']
DOID:10817,sexual sadism,['C0036913']
HP:0006409,Progressive leg bowing,['C1855191']
OMIM:213700,CEREBROTENDINOUS XANTHOMATOSIS; CTX,['C0238052']
