"id","name"
"GO:0001737","establishment of imaginal disc-derived wing hair orientation"
"GO:0061438","renal system vasculature morphogenesis"
"GO:0035845","photoreceptor cell outer segment organization"
"GO:0055062","phosphate ion homeostasis"
"GO:0033146","regulation of intracellular estrogen receptor signaling pathway"
"GO:0071619","phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"
"GO:0071455","cellular response to hyperoxia"
"GO:1903091","pyridoxamine transmembrane transport"
"GO:0015772","oligosaccharide transport"
"GO:0032735","positive regulation of interleukin-12 production"
"GO:0048104","establishment of body hair or bristle planar orientation"
"GO:0006995","cellular response to nitrogen starvation"
"GO:0006942","regulation of striated muscle contraction"
"GO:0015817","histidine transport"
"GO:0046653","tetrahydrofolate metabolic process"
"GO:0001894","tissue homeostasis"
"GO:1905703","negative regulation of inhibitory synapse assembly"
"GO:0072387","flavin adenine dinucleotide metabolic process"
"GO:0007603","phototransduction, visible light"
"GO:0031292","gene conversion at mating-type locus, DNA double-strand break processing"
"GO:0070501","poly-gamma-glutamate biosynthetic process"
"GO:0045223","regulation of CD4 biosynthetic process"
"GO:1902463","protein localization to cell leading edge"
"GO:0051543","regulation of elastin biosynthetic process"
"GO:0006208","pyrimidine nucleobase catabolic process"
"GO:0032385","positive regulation of intracellular cholesterol transport"
"GO:0071604","transforming growth factor beta production"
"GO:0042535","positive regulation of tumor necrosis factor biosynthetic process"
"GO:0014010","Schwann cell proliferation"
"GO:0072593","reactive oxygen species metabolic process"
"GO:0003266","regulation of secondary heart field cardioblast proliferation"
"GO:0015795","sorbitol transport"
"GO:0009886","post-embryonic animal morphogenesis"
"GO:1904161","DNA synthesis involved in UV-damage excision repair"
"GO:0032609","interferon-gamma production"
"GO:0061092","positive regulation of phospholipid translocation"
"GO:0006298","mismatch repair"
"GO:0016093","polyprenol metabolic process"
"GO:1902003","regulation of amyloid-beta formation"
"GO:0030049","muscle filament sliding"
"GO:0019751","polyol metabolic process"
"GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus"
"GO:1902228","positive regulation of macrophage colony-stimulating factor signaling pathway"
"GO:1902239","negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis"
"GO:0002527","vasodilation involved in acute inflammatory response"
"GO:0042090","interleukin-12 biosynthetic process"
"GO:0007525","somatic muscle development"
"GO:1905634","regulation of protein localization to chromatin"
"GO:0034344","regulation of type III interferon production"
"GO:0070749","interleukin-35 biosynthetic process"
"GO:0060238","regulation of signal transduction involved in conjugation with cellular fusion"
"GO:0044107","cellular alcohol metabolic process"
"GO:0060282","positive regulation of oocyte development"
"GO:0090038","negative regulation of protein kinase C signaling"
"GO:0090287","regulation of cellular response to growth factor stimulus"
"GO:1904469","positive regulation of tumor necrosis factor secretion"
"GO:0046643","regulation of gamma-delta T cell activation"
"GO:0003302","transforming growth factor beta receptor signaling pathway involved in heart jogging"
"GO:0030466","chromatin silencing at silent mating-type cassette"
"GO:0048744","negative regulation of skeletal muscle fiber development"
"GO:2000486","negative regulation of glutamine transport"
"GO:0052182","modification by host of symbiont morphology or physiology via secreted substance"
"GO:0042439","ethanolamine-containing compound metabolic process"
"GO:0003122","norepinephrine-mediated vasodilation"
"GO:1902741","positive regulation of interferon-alpha secretion"
"GO:2000738","positive regulation of stem cell differentiation"
"GO:0014053","negative regulation of gamma-aminobutyric acid secretion"
"GO:0034728","nucleosome organization"
"GO:0060760","positive regulation of response to cytokine stimulus"
"GO:0097703","cellular response to pulsatile fluid shear stress"
"GO:1903000","regulation of lipid transport across blood brain barrier"
"GO:0021758","putamen development"
"GO:0046164","alcohol catabolic process"
"GO:2000843","regulation of testosterone secretion"
"GO:0046456","icosanoid biosynthetic process"
"GO:1903081","negative regulation of C-C chemokine receptor CCR7 signaling pathway"
"GO:0045847","negative regulation of nitrogen utilization"
"GO:0099114","chromatin silencing at subtelomere"
"GO:1902652","secondary alcohol metabolic process"
"GO:0048863","stem cell differentiation"
"GO:0006649","phospholipid transfer to membrane"
"GO:1904977","lymphatic endothelial cell migration"
"GO:0043414","macromolecule methylation"
"GO:0060346","bone trabecula formation"
"GO:0045524","interleukin-24 biosynthetic process"
"GO:0070157","mitochondrial prolyl-tRNA aminoacylation"
"GO:0035965","cardiolipin acyl-chain remodeling"
"GO:0034201","response to oleic acid"
"GO:2000837","regulation of androstenedione secretion"
"GO:0070715","sodium-dependent organic cation transport"
"GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel"
"GO:0036211","protein modification process"
"GO:0099117","protein transport along microtubule to cell tip"
"GO:0042269","regulation of natural killer cell mediated cytotoxicity"
"GO:0046165","alcohol biosynthetic process"
"GO:0036451","cap mRNA methylation"
"GO:0018921","3-hydroxybenzyl alcohol metabolic process"
"GO:0035583","sequestering of TGFbeta in extracellular matrix"
"GO:0019323","pentose catabolic process"
"GO:0060984","epicardium-derived cardiac vascular smooth muscle cell development"
"GO:0060669","embryonic placenta morphogenesis"
"GO:0061587","transfer RNA gene-mediated silencing"
"GO:0034095","negative regulation of maintenance of meiotic sister chromatid cohesion"
"GO:0035585","calcium-mediated signaling using extracellular calcium source"
"GO:0042222","interleukin-1 biosynthetic process"
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response"
"GO:0097725","histone H3-K79 dimethylation"
"GO:0070185","mitochondrial valyl-tRNA aminoacylation"
"GO:0045448","mitotic cell cycle, embryonic"
"GO:0075044","autophagy of host cells involved in interaction with symbiont"
"GO:1904027","negative regulation of collagen fibril organization"
"GO:0007198","adenylate cyclase-inhibiting serotonin receptor signaling pathway"
"GO:0032386","regulation of intracellular transport"
"GO:2000840","regulation of dehydroepiandrosterone secretion"
"GO:0045572","positive regulation of imaginal disc growth"
"GO:0098868","bone growth"
"GO:0018023","peptidyl-lysine trimethylation"
"GO:1900365","positive regulation of mRNA polyadenylation"
"GO:0070054","mRNA splicing, via endonucleolytic cleavage and ligation"
"GO:1902756","sulfurated eukaryotic molybdenum cofactor(2-) biosynthetic process"
"GO:0007620","copulation"
"GO:0097753","membrane bending"
"GO:0042201","N-cyclopropylmelamine metabolic process"
"GO:0035543","positive regulation of SNARE complex assembly"
"GO:0100023","regulation of meiotic nuclear division by transcription from RNA polymerase II promoter"
"GO:0060977","coronary vasculature morphogenesis"
"GO:0031048","chromatin silencing by small RNA"
"GO:0051596","methylglyoxal catabolic process"
"GO:0030832","regulation of actin filament length"
"GO:0006939","smooth muscle contraction"
"GO:0097198","histone H3-K36 trimethylation"
"GO:0009440","cyanate catabolic process"
"GO:0048048","embryonic eye morphogenesis"
"GO:0009597","detection of virus"
"GO:0060611","mammary gland fat development"
"GO:1905111","positive regulation of pulmonary blood vessel remodeling"
"GO:0001556","oocyte maturation"
"GO:0014726","negative regulation of extraocular skeletal muscle development"
"GO:0002419","T cell mediated cytotoxicity directed against tumor cell target"
"GO:0014713","negative regulation of branchiomeric skeletal muscle development"
"GO:0099585","release of sequestered calcium ion into presynaptic cytosol"
"GO:2000864","regulation of estradiol secretion"
"GO:0060420","regulation of heart growth"
"GO:0070144","mitochondrial arginyl-tRNA aminoacylation"
"GO:1904304","regulation of gastro-intestinal system smooth muscle contraction"
"GO:0070132","regulation of mitochondrial translational initiation"
"GO:0090728","negative regulation of brood size"
"GO:0019566","arabinose metabolic process"
"GO:1904180","negative regulation of membrane depolarization"
"GO:0060631","regulation of meiosis I"
"GO:0046071","dGTP biosynthetic process"
"GO:1903540","establishment of protein localization to postsynaptic membrane"
"GO:0031652","positive regulation of heat generation"
"GO:0046435","3-(3-hydroxy)phenylpropionate metabolic process"
"GO:0038179","neurotrophin signaling pathway"
"GO:0060501","positive regulation of epithelial cell proliferation involved in lung morphogenesis"
"GO:1900011","negative regulation of corticotropin-releasing hormone receptor activity"
"GO:1902959","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"
"GO:0006021","inositol biosynthetic process"
"GO:0010234","anther wall tapetum cell fate specification"
"GO:2000580","regulation of ATP-dependent microtubule motor activity, plus-end-directed"
"GO:0072323","chaperone-mediated protein transport across periplasmic space"
"GO:0061951","establishment of protein localization to plasma membrane"
"GO:1901728","monensin A metabolic process"
"GO:0034725","DNA replication-dependent nucleosome disassembly"
"GO:0099640","axo-dendritic protein transport"
"GO:0001763","morphogenesis of a branching structure"
"GO:0060349","bone morphogenesis"
"GO:0021757","caudate nucleus development"
"GO:0050817","coagulation"
"GO:0035621","ER to Golgi ceramide transport"
"GO:0001984","artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure"
"GO:0033313","meiotic cell cycle checkpoint"
"GO:0033020","cyclopentanol metabolic process"
"GO:1905830","positive regulation of prostaglandin catabolic process"
"GO:0002653","negative regulation of tolerance induction dependent upon immune response"
"GO:0016090","prenol metabolic process"
"GO:0120012","intermembrane sphingolipid transfer"
"GO:0018026","peptidyl-lysine monomethylation"
"GO:0042091","interleukin-10 biosynthetic process"
"GO:0033273","response to vitamin"
"GO:0050863","regulation of T cell activation"
"GO:0032087","regulation of Type IV site-specific deoxyribonuclease activity"
"GO:2000031","regulation of salicylic acid mediated signaling pathway"
"GO:0072310","glomerular epithelial cell development"
"GO:0021789","branchiomotor neuron axon guidance in branchial arch mesenchyme"
"GO:0002395","immune response in nasopharyngeal-associated lymphoid tissue"
"GO:0010512","negative regulation of phosphatidylinositol biosynthetic process"
"GO:0098529","neuromuscular junction development, skeletal muscle fiber"
"GO:0002623","negative regulation of B cell antigen processing and presentation"
"GO:0036058","filtration diaphragm assembly"
"GO:0097286","iron ion import"
"GO:0031621","negative regulation of fever generation"
"GO:0015679","plasma membrane copper ion transport"
"GO:0010928","regulation of auxin mediated signaling pathway"
